touNum,avgTemp,AccumulateCovid19,increase,baseYmd,festival_no,festival_yes,holiday_no,holiday_yes,PM10_no,PM10_yes,PM25_no,PM25_yes,dayRf_no,dayRf_yes
-0.07066669635699653,-0.39880952380952384,-0.7965315322469038,0.0,2022-03-22,1,0,1,0,1,0,1,0,1,0
-0.07420726819274961,-0.4821428571428572,-0.7615314982156267,0.0,2022-03-23,1,0,1,0,1,0,1,0,0,1
0.01951768059143137,-0.4107142857142857,-0.7304700173105763,0.0,2022-03-24,1,0,1,0,1,0,1,0,1,0
0.058887057985214215,-0.0714285714285715,-0.7017294694977664,0.0,2022-03-25,0,1,1,0,1,0,1,0,0,1
0.4473256435378997,-0.23809523809523808,-0.6725805463608087,0.0,2022-03-26,0,1,0,1,1,0,1,0,0,1
0.8774049167186247,-0.255952380952381,-0.6446885117215062,0.0,2022-03-27,0,1,0,1,1,0,1,0,1,0
0.019718090317983432,-0.375,-0.6256355340982052,0.0,2022-03-28,1,0,1,0,1,0,1,0,1,0
0.09968157121225617,-0.3154761904761905,-0.5947147158048056,0.0,2022-03-29,1,0,1,0,1,0,1,0,1,0
-0.02421617529170749,-0.05357142857142859,0.0,0.0,2022-03-30,1,0,1,0,1,0,1,0,1,0
0.02138817137258395,-0.244047619047619,-0.5240067971803952,0.0,2022-03-31,1,0,1,0,1,0,1,0,1,0
-0.3070165672040616,-0.35714285714285715,-0.4971788071356782,0.0,2022-04-01,0,1,1,0,1,0,1,0,0,1
1.002683263561058,-0.4107142857142857,-0.4971788071356782,0.0,2022-04-02,0,1,0,1,1,0,1,0,1,0
1.0066691903447047,-0.3511904761904762,-0.4481873807487335,0.0,2022-04-03,0,1,0,1,1,0,1,0,1,0
-0.4495078827825777,-0.30357142857142855,-0.43466788876763673,0.0,2022-04-04,0,1,1,0,1,0,1,0,1,0
-0.4059076333838069,-0.3273809523809524,-0.40974111273200825,0.0,2022-04-05,0,1,1,0,1,0,1,0,1,0
-0.37756079095038747,-0.1845238095238095,-0.38164262167883095,0.0,2022-04-06,0,1,1,0,1,0,1,0,1,0
-0.4254141801015409,-0.20238095238095238,-0.3591706350916916,0.0,2022-04-07,0,1,1,0,1,0,1,0,1,0
-0.03855660461387726,-0.15476190476190474,-0.33949828822676625,0.0,2022-04-08,0,1,1,0,1,0,1,0,1,0
0.0,-0.03571428571428569,-0.3203568292832332,0.0,2022-04-09,0,1,0,1,1,0,1,0,1,0
1.0064242451233634,0.02976190476190476,-0.30265602773322203,0.0,2022-04-10,0,1,0,1,1,0,1,0,1,0
-0.3939721207802619,0.2261904761904761,-0.30265602773322203,0.0,2022-04-11,0,1,1,0,1,0,1,0,1,0
